ORGANIZATION_ID|EFFECTIVE_START_DATE|EFFECTIVE_END_DATE|NAME|LOCATION_ID|BUSINESS_GROUP_ID|SET_ID|LEGAL_ENTITY_ID|ESTABLISHMENT_ID|COST_ALLOCATION_KEYFLEX_ID|ACTION_OCCURENCE_ID|STATUS|INTERNAL_EXTERNAL_FLAG|INTERNAL_ADDRESS_LINE|ORGANIZATION_TYPE|ATTRIBUTE_CATEGORY|ATTRIBUTE1|ATTRIBUTE2|ATTRIBUTE3|ATTRIBUTE4|ATTRIBUTE5|ATTRIBUTE6|ATTRIBUTE7|ATTRIBUTE8|ATTRIBUTE9|ATTRIBUTE10|ATTRIBUTE11|ATTRIBUTE12|ATTRIBUTE13|ATTRIBUTE14|ATTRIBUTE15|ATTRIBUTE16|ATTRIBUTE17|ATTRIBUTE18|ATTRIBUTE19|ATTRIBUTE20|ATTRIBUTE21|ATTRIBUTE22|ATTRIBUTE23|ATTRIBUTE24|ATTRIBUTE25|ATTRIBUTE26|ATTRIBUTE27|ATTRIBUTE28|ATTRIBUTE29|ATTRIBUTE30|SOURCE_LANG|ACTION_OCCURRENCE_ID1|CLASSIFICATION_CODE|LEGISLATION_CODE|FT_ALTERNATE_REC|FT_ALTERNATE_KEY
KTG_DEP_86|2000-03-08|4712-12-31|Отдел геологии и бурения|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_86
KTG_DEP_87|2000-03-08|4712-12-31|Отдел капитального строительства|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_87
KTG_DEP_88|2000-03-08|4712-12-31|Административно- хозяйственный отдел|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_88
KTG_DEP_89|2000-03-08|4712-12-31|Управление по освоению газовых месторождений|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_89
KTG_DEP_90|2000-03-08|4712-12-31|Отдел по внешним экономическим связям|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_90
KTG_DEP_91|2000-03-08|4712-12-31|Департамент бюджетного планирования и экономического анализа|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_91
KTG_DEP_92|2000-03-08|4712-12-31|Департамент корпоративного развития и индикативного планирования|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_92
KTG_DEP_93|2000-03-08|4712-12-31|Департамент планирования денежных потоков|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_93
KTG_DEP_94|2000-03-09|4712-12-31|Департамент управления активами|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_94
KTG_DEP_95|2000-03-08|4712-12-31|Отдел внешних экономических связей|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_95
KTG_DEP_96|2000-03-08|4712-12-31|Департамент по внешнеэкономическим связям|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_96
KTG_DEP_97|2000-03-08|4712-12-31|Представительство в г. Киев|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_97
KTG_DEP_98|2000-03-08|4712-12-31|Представительсво в г. Киев|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_98
KTG_DEP_99|2000-03-09|4712-12-31|Департамент корпоративного развития и сводно-координационной работы|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_99
KTG_DEP_100|2000-03-08|4712-12-31|Отдел по социальному строительству|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_100
KTG_DEP_101|2000-03-08|4712-12-31|Отдел по освоению газовых месторождений|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_101
KTG_DEP_110|2000-03-08|4712-12-31|Департамент капитального строительства|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_110
KTG_DEP_113|2000-03-08|4712-12-31|Департамент социального строительства|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_113
KTG_DEP_114|2000-03-08|4712-12-31|Филиал ЗАО "КазТрансГаз" в г. Кызылорда "Дирекция строящегося предприятия "Газопровод Акшабулак - Кызылорда"|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_114
KTG_DEP_115|2004-07-01|4712-12-31|Служба внутреннего аудита|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_115
KTG_DEP_116|2000-03-08|4712-12-31|Департамент телекоммуникаций и информационных технологий|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_116
KTG_DEP_117|2000-03-08|4712-12-31|Департамент по освоению газовых месторождений|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_117
KTG_DEP_118|2005-01-05|4712-12-31|Служба внутреннего  аудита|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_118
KTG_DEP_119|2000-03-09|4712-12-31|Пресс-служба|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_119
KTG_DEP_120|2000-03-09|4712-12-31|Департамент корпоративного финансирования|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_120
KTG_DEP_121|2000-03-08|4712-12-31|Представительство в г. Тбилиси|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_121
KTG_DEP_124|2005-09-01|4712-12-31|Департамент инвестиционной политики|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_124
KTG_DEP_126|2005-09-01|4712-12-31|Департамент новых и сервисных проектов|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_126
KTG_DEP_127|2005-09-01|4712-12-31|Департамент энергетических проектов|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_127
KTG_DEP_130|2006-11-15|4712-12-31|Департамент маркетинга|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_130
KTG_DEP_132|2006-11-15|4712-12-31|Департамент по управлению газораспределительными сетями|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_132
KTG_DEP_133|2006-11-15|4712-12-31|Департамент бюджетирования|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_133
KTG_DEP_134|2006-11-15|2014-06-19|Служба информационных технологий|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_134
KTG_DEP_135|2007-02-06|4712-12-31|Служба управления персоналом|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_135
KTG_DEP_136|2000-03-08|4712-12-31|Служба по мобилизационной подготовке и мобилизации, защите государственных секретов|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_136
KTG_DEP_137|2008-08-25|4712-12-31|Департамент закупок|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_137
KTG_DEP_138|2008-08-25|2014-06-19|Департамент маркетинга газа|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_138
KTG_DEP_140|2008-08-25|2015-02-18|Департамент промышленной безопасности, охраны труда и экологии|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_140
KTG_DEP_142|2008-08-25|4712-12-31|Группа по развитию электроэнергетических проектов|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_142
KTG_DEP_143|2008-05-25|4712-12-31|Служба по внедрению менеджмента качества|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_143
KTG_DEP_144|2008-08-25|4712-12-31|Служба по мобилизационной подготовке и защите государственных секретов|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_144
KTG_DEP_146|2008-09-05|4712-12-31|Служба корпоративного секретаря|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_146
KTG_DEP_148|2009-06-05|4712-12-31|Департамент по эксплуатации газотранспортной системы|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_148
KTG_DEP_149|2009-06-05|4712-12-31|Департамент по развитию газотранспортной системы|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_149
KTG_DEP_150|2009-06-05|2014-06-19|Департамент бюджетного планирования|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_150
KTG_DEP_151|2009-06-05|4712-12-31|Служба по управлению интегрированной системой менеджмента|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_151
KTG_DEP_152|2009-06-05|4712-12-31|Департамент по управлению персоналом и административным вопросам|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_152
KTG_DEP_153|2009-06-05|2014-06-19|Департамент по связям с общественностью и сводно-координационной работе|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_153
KTG_DEP_154|2009-12-15|4712-12-31|Департамент по управлению проектом "Строительство МГ "Бейнеу-Шымкент"|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_154
KTG_DEP_155|2010-07-26|2014-06-19|Департамент управления рисками|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_155
KTG_DEP_156|2010-01-05|4712-12-31|Служба управленческой отчетности|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_156
KTG_DEP_161|2011-04-21|2013-06-25|Департамент по управлению персоналом|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_161
KTG_DEP_162|2011-04-21|4712-12-31|Административно-хозяйственная служба|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_162
KTG_DEP_164|2011-04-21|4712-12-31|Департамент по внешним связям и сводно-координационной работе|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_164
KTG_DEP_165|2011-04-21|4712-12-31|Служба финансовой отчетности|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_165
KTG_DEP_167|2012-05-24|2014-06-19|Департамент по управлению системой магистральных газопроводов|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_167
KTG_DEP_168|2012-05-24|2014-06-19|Департамент по управлению газораспределительными системами|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_168
KTG_DEP_169|2012-05-24|2015-02-18|Центральный диспетчерский департамент|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_169
KTG_DEP_170|2012-05-24|2015-02-18|Департамент по добыче газа|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_170
KTG_DEP_171|2000-03-09|2015-02-18|Департамент закупок и развития местного содержания|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_171
KTG_DEP_172|2012-05-24|2014-06-19|Департамент по административным вопросам и документообороту|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_172
KTG_DEP_173|2012-05-24|2015-02-18|Департамент  корпоративного  финансирования и казначейства|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_173
KTG_DEP_174|2012-05-24|2014-06-19|Департамент  МСФО и УО|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_174
KTG_DEP_175|2012-05-24|4712-12-31|Департамент стратегического и корпоративного развития|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_175
KTG_DEP_176|2012-05-24|2014-06-19|Департамент инвестиционных проектов|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_176
KTG_DEP_179|2012-05-24|2014-06-19|Департамент по управлению активами|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_179
KTG_DEP_180|2012-11-02|2014-06-19|Департамент по работе с регионами|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_180
KTG_DEP_181|2003-01-01|4712-12-31|Рекруты|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_181
KTG_DEP_183|2013-04-12|2015-02-18|Служба по работе с инвесторами|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_183
KTG_DEP_187|2013-04-12|2014-06-19|Служба по организации труда и заработной платы|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_187
KTG_DEP_189|2013-06-26|2014-06-19|Департамент капитального строительства и ремонта|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_189
KTG_DEP_190|2013-06-26|2015-02-18|Департамент по управлению человеческими ресурсами и оплате труда|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_190
KTG_DEP_193|2014-06-03|2015-02-18|Департамент маркетинга газа и ценообразования|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_193
KTG_DEP_200|2000-03-08|4712-12-31|Секретариат Совета директоров|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_200
KTG_DEP_205|2000-03-09|4712-12-31|Секретариат Правления|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_205
KTG_DEP_207|2014-06-20|2015-02-18|Служба технического регулирования|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_207
KTG_DEP_208|2000-03-09|2015-02-18|Департамент международных контрактов|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_208
KTG_DEP_212|2000-03-09|2015-02-18|Департамент по добыче метана угольных пластов|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_212
KTG_DEP_213|2000-03-09|2015-02-18|Департамент капитального строительства и технической политики ГТС|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_213
KTG_DEP_218|2014-06-20|2015-02-18|Департамент по развитию газомоторного топлива и газохимии|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_218
KTG_DEP_220|2015-02-20|4712-12-31|Департамент внутреннего контроля|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_220
KTG_DEP_225|2015-02-20|4712-12-31|Департамент казначейства|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_225
KTG_DEP_226|2015-02-20|4712-12-31|Департамент по управлению ГТС|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_226
KTG_DEP_227|2015-02-20|4712-12-31|Департамент технической политики|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_227
KTG_DEP_228|2015-02-20|4712-12-31|Департамент по недропользованию|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_228
KTG_DEP_229|2015-02-20|4712-12-31|Департамент по добыче газа из альтернативных источников|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_229
KTG_DEP_230|2015-02-20|4712-12-31|Департамент по развитию газового бизнеса|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_230
KTG_DEP_236|2015-04-29|4712-12-31|Представительство в г.Ташкент|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_236
KTG_DEP_238|2014-06-21|2015-02-22|Департамент правового обеспечения|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_238
KTG_DEP_241|2014-06-21|2015-02-22|Департамент правового обеспечения|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_241
