ORGANIZATION_ID|EFFECTIVE_START_DATE|EFFECTIVE_END_DATE|NAME|LOCATION_ID|BUSINESS_GROUP_ID|SET_ID|LEGAL_ENTITY_ID|ESTABLISHMENT_ID|COST_ALLOCATION_KEYFLEX_ID|ACTION_OCCURENCE_ID|STATUS|INTERNAL_EXTERNAL_FLAG|INTERNAL_ADDRESS_LINE|ORGANIZATION_TYPE|ATTRIBUTE_CATEGORY|ATTRIBUTE1|ATTRIBUTE2|ATTRIBUTE3|ATTRIBUTE4|ATTRIBUTE5|ATTRIBUTE6|ATTRIBUTE7|ATTRIBUTE8|ATTRIBUTE9|ATTRIBUTE10|ATTRIBUTE11|ATTRIBUTE12|ATTRIBUTE13|ATTRIBUTE14|ATTRIBUTE15|ATTRIBUTE16|ATTRIBUTE17|ATTRIBUTE18|ATTRIBUTE19|ATTRIBUTE20|ATTRIBUTE21|ATTRIBUTE22|ATTRIBUTE23|ATTRIBUTE24|ATTRIBUTE25|ATTRIBUTE26|ATTRIBUTE27|ATTRIBUTE28|ATTRIBUTE29|ATTRIBUTE30|SOURCE_LANG|ACTION_OCCURRENCE_ID1|CLASSIFICATION_CODE|LEGISLATION_CODE|FT_ALTERNATE_REC|FT_ALTERNATE_KEY
KTG_DEP_1410186502|2000/03/08|2003/09/03|КТГ Управление корпоративного развития и индикативного планирования|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_1410186502
KTG_DEP_2959545551|2000/03/08|2014/06/24|КТГ Департамент по связям с общественностью|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_2959545551
KTG_DEP_2237278199|2000/03/08|2003/03/29|КТГ Сектор технической экспертизы  и экологии|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_2237278199
KTG_DEP_3028359284|2000/03/08|2003/03/29|КТГ Сектор по капитальному строительству|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_3028359284
KTG_DEP_2300299713|2000/03/08|2001/04/26|КТГ Газовых проектов|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_2300299713
KTG_DEP_3075879244|2000/03/08|2003/03/28|КТГ Сектор главного энергетика|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_3075879244
KTG_DEP_3850208811|2000/03/08|4712/12/31|КТГ Центральная бухгалтерия|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_3850208811
KTG_DEP_1466163738|2000/03/08|2001/06/19|КТГ Корпоративного финансирования|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_1466163738
KTG_DEP_3097541570|2000/03/08|2008/08/26|КТГ Служба по мобилизационной подготовке и мобилизации, защите государственных секретов|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_3097541570
KTG_DEP_3861155195|2000/03/08|2003/09/03|КТГ Юридическое управление|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_3861155195
KTG_DEP_704251261|2000/03/08|2004/02/27|КТГ Отдел капитального строительства|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_704251261
KTG_DEP_3109950697|2000/03/08|2002/04/02|КТГ Управление обустройства|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_3109950697
KTG_DEP_797294263|2000/03/08|2004/05/20|КТГ Отдел по социальному строительству|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_797294263
KTG_DEP_1605977884|2000/03/08|2003/03/04|КТГ Управление экономического анализа|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_1605977884
KTG_DEP_3155946776|2000/03/08|2003/03/04|КТГ Управление корпоративного развития|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_3155946776
KTG_DEP_2667105502|2000/03/08|2006/11/22|КТГ Департамент телекоммуникаций и информационных технологий|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_2667105502
KTG_DEP_1771276605|2000/03/08|2003/09/03|КТГ Управление внутреннего контроля и аудита|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_1771276605
KTG_DEP_3225920193|2000/03/08|2001/07/26|КТГ Стратегического планирования|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_3225920193
KTG_DEP_4010592786|2000/03/08|2003/11/17|КТГ Отдел геологии и бурения|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_4010592786
KTG_DEP_987830197|2000/03/09|4712/12/31|КТГ Юридический департамент|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_987830197
KTG_DEP_2760242513|2000/03/09|2015/02/24|КТГ Департамент по добыче метана угольных пластов|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_2760242513
KTG_DEP_111179159|2000/03/09|4712/12/31|КТГ Секретариат Правления|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_111179159
KTG_DEP_3566945987|2000/03/09|2015/02/24|КТГ Департамент международных контрактов|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_3566945987
KTG_DEP_2211273533|2000/03/09|4712/12/31|КТГ Канцелярия|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_2211273533
KTG_DEP_673506940|2000/03/09|4712/12/31|КТГ Руководство|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_673506940
KTG_DEP_1071338886|2000/03/09|2015/02/24|КТГ Департамент закупок и развития местного содержания|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_1071338886
KTG_DEP_95529615|2000/03/09|4712/12/31|КТГ Пресс-служба|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_95529615
KTG_DEP_4280152786|2000/03/09|4712/12/31|КТГ Департамент управления активами|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_4280152786
KTG_DEP_230019672|2000/03/09|4712/12/31|КТГ Департамент корпоративного финансирования|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_230019672
KTG_DEP_2152603474|2000/03/09|4712/12/31|КТГ Департамент корпоративного развития и сводно-координационной работы|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_2152603474
KTG_DEP_2653628947|2000/03/09|2015/02/24|КТГ Департамент капитального строительства и технической политики ГТС|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_2653628947
KTG_DEP_3542716326|2000/06/06|2001/06/25|КТГ Энергетических проектов|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_3542716326
KTGA_DEP_9665854|2002/05/02|4712/12/31|КТГА Центральный офис|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_9665854
KTGA_DEP_4002110126|2002/05/02|2005/06/08|КТГА Бюджетно-экономический отдел|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_4002110126
KTGA_DEP_2794686499|2002/05/02|2003/07/02|КТГА Инновационный отдел|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2794686499
KTGA_DEP_1673225592|2002/05/02|2003/01/21|КТГА Технический отдел|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_1673225592
KTGA_DEP_673506940|2002/05/02|2005/06/08|КТГА Руководство|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_673506940
KTGA_DEP_2213872151|2002/05/02|2005/06/08|КТГА Административно-хозяйственный отдел|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2213872151
KTGA_DEP_883244813|2002/05/02|2013/06/25|КТГА Представительство в г. Астане|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_883244813
KTGA_DEP_3861155195|2002/05/02|2005/06/08|КТГА Юридическое управление|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_3861155195
KTGA_DEP_2748287970|2002/05/02|2013/05/01|КТГА Костанайский производственный филиал|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2748287970
KTGA_DEP_4270410686|2002/05/02|2008/11/11|КТГА Отдел маркетинга|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_4270410686
KTGA_DEP_348099497|2002/05/02|2005/06/08|КТГА Отдел бухгалтерского учета|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_348099497
KTGA_DEP_3014837081|2002/05/02|2005/06/08|КТГА Управление внутреннего контроля|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_3014837081
KTGA_DEP_3624193725|2002/05/02|2005/06/08|КТГА Отдел контроля денежных потоков|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_3624193725
KTGA_DEP_929123404|2002/05/02|2004/05/05|КТГА Отдел информационных технологий|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_929123404
KTGA_DEP_3678125862|2002/05/02|2005/04/02|КТГА Отдел контрактов и клиринга|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_3678125862
KTGA_DEP_2635026300|2002/05/02|2005/06/08|КТГА Отдел кадров и делопроизводства|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2635026300
KTGA_DEP_673893406|2002/10/28|2008/09/04|КТГА Планово-экономическое управление|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_673893406
KTGA_DEP_192636555|2002/11/18|2005/05/19|КТГА Алматинский   производственный филиал|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_192636555
KTGA_DEP_949204238|2003/01/20|2005/06/08|КТГА Производственно-технический отдел|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_949204238
KTGA_DEP_704251261|2003/01/20|2004/01/06|КТГА Отдел капитального строительства|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_704251261
KTGA_DEP_1673225592|2003/01/21|4712/12/31|КТГА Технический отдел|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_1673225592
KTGA_DEP_1369835411|2003/02/26|2004/05/01|КТГА Уральский производственный филиал|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_1369835411
KTGA_DEP_2757987047|2003/02/27|2005/04/02|КТГА Отдел эксплуатации|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2757987047
KTGA_DEP_3781659729|2003/03/14|2005/04/02|КТГА Таможенный  отдел|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_3781659729
KTGA_DEP_1154253485|2003/04/03|2005/06/08|КТГА Отдел по связям с общественностью|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_1154253485
KTGA_DEP_3475907529|2003/07/01|2005/06/08|КТГА Отдел государственных закупок  и тендерных процедур.|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_3475907529
KTGA_DEP_2601013571|2003/07/01|2004/01/06|КТГА Отдел технического надзора|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2601013571
KTGA_DEP_2794686499|2003/07/02|4712/12/31|КТГА Инновационный отдел|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2794686499
KTGA_DEP_2083040876|2003/08/14|2005/04/02|КТГА Отдел ценообразования и тарифов|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2083040876
KTGA_DEP_704251261|2004/01/06|4712/12/31|КТГА Отдел капитального строительства|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_704251261
KTGA_DEP_2601013571|2004/01/06|4712/12/31|КТГА Отдел технического надзора|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2601013571
KTGA_DEP_929123404|2004/05/05|4712/12/31|КТГА Отдел информационных технологий|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_929123404
KTGA_DEP_50879353|2004/10/01|2005/04/02|КТГА Отдел кадров|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_50879353
KTGA_DEP_2211273533|2004/10/01|4712/12/31|КТГА Канцелярия|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2211273533
KTG_DEP_3859555089|2005/01/05|2008/11/07|КТГ Служба внутреннего  аудита|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_3859555089
KTGA_DEP_2659052397|2005/04/01|2005/06/08|КТГА Отдел управления активами|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2659052397
KTGA_DEP_3714171722|2005/04/01|2005/06/08|КТГА Отдел маркетинга и коммерции|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_3714171722
KTGA_DEP_2083040876|2005/04/02|4712/12/31|КТГА Отдел ценообразования и тарифов|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2083040876
KTGA_DEP_2757987047|2005/04/02|4712/12/31|КТГА Отдел эксплуатации|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2757987047
KTGA_DEP_3850208811|2005/06/07|4712/12/31|КТГА Центральная бухгалтерия|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_3850208811
KTGA_DEP_2695547076|2005/06/07|2008/01/02|КТГА Департамент маркетинга газа|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2695547076
KTGA_DEP_4106555451|2005/06/07|4712/12/31|КТГА Производственно-технический департамент|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_4106555451
KTGA_DEP_2959545551|2005/06/07|2011/06/08|КТГА Департамент по связям с общественностью|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2959545551
KTGA_DEP_4280152786|2005/06/07|4712/12/31|КТГА Департамент управления активами|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_4280152786
KTGA_DEP_3058510411|2005/06/07|4712/12/31|КТГА Департамент управления персоналом|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_3058510411
KTGA_DEP_1858856051|2005/06/07|2010/08/17|КТГА Департамент бюджетного планирования и экономического анализа|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_1858856051
KTGA_DEP_464089727|2005/06/07|2009/05/14|КТГА Аппарат Генерального директора|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_464089727
KTGA_DEP_3270956879|2005/06/07|2009/08/01|КТГА Отдел по внедрению менеджмента качества|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_3270956879
KTGA_DEP_3713110815|2005/06/07|4712/12/31|КТГА Департамент капитального строительства|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_3713110815
KTGA_DEP_2851631|2005/06/07|2008/01/02|КТГА Департамент мониторинга контрактов и клиринга|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2851631
KTGA_DEP_3954177171|2005/06/07|2006/07/01|КТГА Департамент транспортировки газа|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_3954177171
KTGA_DEP_84706849|2005/06/07|4712/12/31|КТГА Административно-хозяйственный департамент|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_84706849
KTGA_DEP_4281250127|2005/06/07|4712/12/31|КТГА Департамент планирования денежных потоков|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_4281250127
KTGA_DEP_3264769582|2005/06/07|4712/12/31|КТГА Администрация|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_3264769582
KTGA_DEP_3530292196|2005/06/07|2015/04/09|КТГА Департамент внутреннего контроля|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_3530292196
KTGA_DEP_2295412660|2005/06/07|2007/04/03|КТГА Департамент государственных закупок и тендерных процедур|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2295412660
