POSITION_ID|EFFECTIVE_START_DATE|EFFECTIVE_END_DATE|BUSINESS_UNIT_ID|POSITION_CODE|BUSINESS_GROUP_ID|ORGANIZATION_ID|JOB_ID|LOCATION_ID|ENTRY_GRADE_ID|ENTRY_STEP_ID|ACTIVE_STATUS|SUPERVISOR_ID|SUPERVISOR_ASSIGNMENT_ID|ACTION_OCCURRENCE_ID|PERMANENT_TEMPORARY_FLAG|FTE|HIRING_STATUS|FULL_PART_TIME|FREQUENCY|TIME_NORMAL_START|TIME_NORMAL_FINISH|POSITION_TYPE|PROBATION_PERIOD_UNIT_CD|BARGAINING_UNIT_CD|MAX_PERSONS|WORKING_HOURS|OVERLAP_ALLOWED|SEASONAL_FLAG|PROBATION_PERIOD|SEASONAL_END_DATE|SECURITY_CLEARANCE|SEASONAL_START_DATE|ATTRIBUTE_CATEGORY|NAME|FT_ALTERNATE_REC|FT_ALTERNATE_KEY
KTGA_POS_614|2011-08-11|2014-02-09|1595C93AA3F5DCB2E053A747660A09BD|KTGA_POS_614|11A3CAC8E20AB4E6E053A747660AF6EC|KTGA_DEP_147|KTGA_JOB_409|1595C93AA609DCB2E053A747660A09BD|||A||||R|1|APPROVED|FULL_TIME|W|||SINGLE|||1|40||N||||||Главный менеджер Департамент по сервисным проектам|POSITION_DATA|KTGA_POS_614
KTGA_POS_620|2011-09-01|4712-12-31|1595C93AA3F5DCB2E053A747660A09BD|KTGA_POS_620|11A3CAC8E20AB4E6E053A747660AF6EC|KTGA_DEP_149|KTGA_JOB_409|1595C93AA609DCB2E053A747660A09BD|||A||||R|1|APPROVED|FULL_TIME|W|||POOLED|||2|40||N||||||Главный менеджер Группа тарифообразования и ценообразования|POSITION_DATA|KTGA_POS_620
KTGA_POS_618|2011-09-01|4712-12-31|1595C93AA3F5DCB2E053A747660A09BD|KTGA_POS_618|11A3CAC8E20AB4E6E053A747660AF6EC|KTGA_DEP_148|KTGA_JOB_409|1595C93AA609DCB2E053A747660A09BD|||A||||R|1|APPROVED|FULL_TIME|W|||POOLED|||2|40||N||||||Главный менеджер Группа бюджетирования и экономического анализа|POSITION_DATA|KTGA_POS_618
KTGA_POS_621|2011-09-01|2013-06-19|1595C93AA3F5DCB2E053A747660A09BD|KTGA_POS_621|11A3CAC8E20AB4E6E053A747660AF6EC|KTGA_DEP_149|KTGA_JOB_39|1595C93AA609DCB2E053A747660A09BD|||A||||R|1|APPROVED|FULL_TIME|W|||POOLED|||3|40||N||||||Менеджер Группа тарифообразования и ценообразования|POSITION_DATA|KTGA_POS_621
KTGA_POS_619|2011-09-01|2013-06-19|1595C93AA3F5DCB2E053A747660A09BD|KTGA_POS_619|11A3CAC8E20AB4E6E053A747660AF6EC|KTGA_DEP_148|KTGA_JOB_39|1595C93AA609DCB2E053A747660A09BD|||A||||R|1|APPROVED|FULL_TIME|W|||POOLED|||3|40||N||||||Менеджер Группа бюджетирования и экономического анализа|POSITION_DATA|KTGA_POS_619
KTGA_POS_623|2012-04-25|4712-12-31|1595C93AA3F5DCB2E053A747660A09BD|KTGA_POS_623|11A3CAC8E20AB4E6E053A747660AF6EC|KTGA_DEP_152|KTGA_JOB_623|1595C93AA609DCB2E053A747660A09BD|||A||||R|1|APPROVED|FULL_TIME|W|||SINGLE|||1|40||N||||||Специалист по защите государственных секретов и мобилизационной подготовке Специалист по защите государственных секретов и мобилизационной подготовке|POSITION_DATA|KTGA_POS_623
KTGA_POS_627|2013-05-02|2015-03-15|1595C93AA3F5DCB2E053A747660A09BD|KTGA_POS_627|11A3CAC8E20AB4E6E053A747660AF6EC|KTGA_DEP_110|KTGA_JOB_409|1595C93AA609DCB2E053A747660A09BD|||A||||R|1|APPROVED|FULL_TIME|W|||SINGLE|||1|40||N||||||Главный менеджер Департамент промышленной безопасности, охраны труда и экологии|POSITION_DATA|KTGA_POS_627
KTGA_POS_626|2013-05-02|2014-08-03|1595C93AA3F5DCB2E053A747660A09BD|KTGA_POS_626|11A3CAC8E20AB4E6E053A747660AF6EC|KTGA_DEP_106|KTGA_JOB_47|1595C93AA609DCB2E053A747660A09BD|||A||||R|1|APPROVED|FULL_TIME|W|||SINGLE|||1|40||N||||||Заместитель директора Жетысуский производственный филиал|POSITION_DATA|KTGA_POS_626
KTGA_POS_635|2013-06-20|4712-12-31|1595C93AA3F5DCB2E053A747660A09BD|KTGA_POS_635|11A3CAC8E20AB4E6E053A747660AF6EC|KTGA_DEP_155|KTGA_JOB_38|1595C93AA609DCB2E053A747660A09BD|||A||||R|1|APPROVED|FULL_TIME|W|||SINGLE|||1|40||N||||||Директор Департамент материально-технического снабжения и складского учета|POSITION_DATA|KTGA_POS_635
KTGA_POS_637|2013-06-20|2014-12-01|1595C93AA3F5DCB2E053A747660A09BD|KTGA_POS_637|11A3CAC8E20AB4E6E053A747660AF6EC|KTGA_DEP_155|KTGA_JOB_39|1595C93AA609DCB2E053A747660A09BD|||A||||R|1|APPROVED|FULL_TIME|W|||POOLED|||3|40||N||||||Менеджер Департамент материально-технического снабжения и складского учета|POSITION_DATA|KTGA_POS_637
KTGA_POS_629|2013-06-20|2014-06-01|1595C93AA3F5DCB2E053A747660A09BD|KTGA_POS_629|11A3CAC8E20AB4E6E053A747660AF6EC|KTGA_DEP_154|KTGA_JOB_39|1595C93AA609DCB2E053A747660A09BD|||A||||R|1|APPROVED|FULL_TIME|W|||POOLED|||5|40||N||||||Менеджер Диспетчерская служба|POSITION_DATA|KTGA_POS_629
KTGA_POS_639|2013-06-20|2014-02-09|1595C93AA3F5DCB2E053A747660A09BD|KTGA_POS_639|11A3CAC8E20AB4E6E053A747660AF6EC|KTGA_DEP_156|KTGA_JOB_409|1595C93AA609DCB2E053A747660A09BD|||A||||R|1|APPROVED|FULL_TIME|W|||POOLED|||3|40||N||||||Главный менеджер Департамент организации закупок и мониторинга договоров|POSITION_DATA|KTGA_POS_639
KTGA_POS_628|2013-06-20|2015-03-15|1595C93AA3F5DCB2E053A747660A09BD|KTGA_POS_628|11A3CAC8E20AB4E6E053A747660AF6EC|KTGA_DEP_154|KTGA_JOB_193|1595C93AA609DCB2E053A747660A09BD|||A||||R|1|APPROVED|FULL_TIME|W|||SINGLE|||1|40||N||||||Старший диспетчер Диспетчерская служба|POSITION_DATA|KTGA_POS_628
KTGA_POS_636|2013-06-20|2014-12-01|1595C93AA3F5DCB2E053A747660A09BD|KTGA_POS_636|11A3CAC8E20AB4E6E053A747660AF6EC|KTGA_DEP_155|KTGA_JOB_409|1595C93AA609DCB2E053A747660A09BD|||A||||R|1|APPROVED|FULL_TIME|W|||POOLED|||3|40||N||||||Главный менеджер Департамент материально-технического снабжения и складского учета|POSITION_DATA|KTGA_POS_636
KTGA_POS_638|2013-06-20|4712-12-31|1595C93AA3F5DCB2E053A747660A09BD|KTGA_POS_638|11A3CAC8E20AB4E6E053A747660AF6EC|KTGA_DEP_156|KTGA_JOB_38|1595C93AA609DCB2E053A747660A09BD|||A||||R|1|APPROVED|FULL_TIME|W|||SINGLE|||1|40||N||||||Директор Департамент организации закупок и мониторинга договоров|POSITION_DATA|KTGA_POS_638
KTGA_POS_634|2013-06-20|4712-12-31|1595C93AA3F5DCB2E053A747660A09BD|KTGA_POS_634|11A3CAC8E20AB4E6E053A747660AF6EC|KTGA_DEP_74|KTGA_JOB_409|1595C93AA609DCB2E053A747660A09BD|||A||||R|1|APPROVED|FULL_TIME|W|||POOLED|||2|40||N||||||Главный менеджер Административно-хозяйственный департамент|POSITION_DATA|KTGA_POS_634
KTGA_POS_640|2013-06-20|2014-02-09|1595C93AA3F5DCB2E053A747660A09BD|KTGA_POS_640|11A3CAC8E20AB4E6E053A747660AF6EC|KTGA_DEP_156|KTGA_JOB_39|1595C93AA609DCB2E053A747660A09BD|||A||||R|1|APPROVED|FULL_TIME|W|||POOLED|||2|40||N||||||Менеджер Департамент организации закупок и мониторинга договоров|POSITION_DATA|KTGA_POS_640
KTGA_POS_630|2013-06-24|2014-10-30|1595C93AA3F5DCB2E053A747660A09BD|KTGA_POS_630|11A3CAC8E20AB4E6E053A747660AF6EC|KTGA_DEP_141|KTGA_JOB_30|1595C93AA609DCB2E053A747660A09BD|||A||||R|1|APPROVED|FULL_TIME|W|||POOLED|||3|40||N||||||Системный администратор Департамент информационных технологий|POSITION_DATA|KTGA_POS_630
KTGA_POS_643|2013-07-01|4712-12-31|1595C93AA3F5DCB2E053A747660A09BD|KTGA_POS_643|11A3CAC8E20AB4E6E053A747660AF6EC|KTGA_DEP_158|KTGA_JOB_38|1595C93AA609DCB2E053A747660A09BD|||A||||R|1|APPROVED|FULL_TIME|W|||SINGLE|||1|40||N||||||Директор Восточно-Казахстанский производственный филиал|POSITION_DATA|KTGA_POS_643
KTGA_POS_652|2013-12-03|2013-12-22|1595C93AA3F5DCB2E053A747660A09BD|KTGA_POS_652|11A3CAC8E20AB4E6E053A747660AF6EC|KTGA_DEP_163|KTGA_JOB_409|1595C93AA609DCB2E053A747660A09BD|||A||||R|1|APPROVED|FULL_TIME|W|||POOLED|||2|40||N||||||Главный менеджер Группа МСФО|POSITION_DATA|KTGA_POS_652
KTGA_POS_653|2013-12-03|2014-12-01|1595C93AA3F5DCB2E053A747660A09BD|KTGA_POS_653|11A3CAC8E20AB4E6E053A747660AF6EC|KTGA_DEP_163|KTGA_JOB_39|1595C93AA609DCB2E053A747660A09BD|||A||||R|1|APPROVED|FULL_TIME|W|||SINGLE|||1|40||N||||||Менеджер Группа МСФО|POSITION_DATA|KTGA_POS_653
KTGA_POS_659|2013-12-05|2013-12-27|1595C93AA3F5DCB2E053A747660A09BD|KTGA_POS_659|11A3CAC8E20AB4E6E053A747660AF6EC|KTGA_DEP_164|KTGA_JOB_60|1595C93AA609DCB2E053A747660A09BD|||A||||R|1|APPROVED|FULL_TIME|W|||POOLED|||2|40||N||||||Оператор Зайсанское газовое хозяйство|POSITION_DATA|KTGA_POS_659
KTGA_POS_660|2013-12-05|4712-12-31|1595C93AA3F5DCB2E053A747660A09BD|KTGA_POS_660|11A3CAC8E20AB4E6E053A747660AF6EC|KTGA_DEP_164|KTGA_JOB_649|1595C93AA609DCB2E053A747660A09BD|||A||||R|1|APPROVED|FULL_TIME|W|||POOLED|||3|40||N||||||Слесарь по эксплуатации и ремонту подземных газопроводов Зайсанское газовое хозяйство|POSITION_DATA|KTGA_POS_660
KTGA_POS_658|2013-12-05|4712-12-31|1595C93AA3F5DCB2E053A747660A09BD|KTGA_POS_658|11A3CAC8E20AB4E6E053A747660AF6EC|KTGA_DEP_164|KTGA_JOB_515|1595C93AA609DCB2E053A747660A09BD|||A||||R|1|APPROVED|FULL_TIME|W|||SINGLE|||1|40||N||||||Мастер Зайсанское газовое хозяйство|POSITION_DATA|KTGA_POS_658
KTGA_POS_664|2013-12-28|4712-12-31|1595C93AA3F5DCB2E053A747660A09BD|KTGA_POS_664|11A3CAC8E20AB4E6E053A747660AF6EC|KTGA_DEP_164|KTGA_JOB_647|1595C93AA609DCB2E053A747660A09BD|||A||||R|1|APPROVED|FULL_TIME|W|||SINGLE|||1|40||N||||||Кассир Зайсанское газовое хозяйство|POSITION_DATA|KTGA_POS_664
KTGA_POS_665|2013-12-28|4712-12-31|1595C93AA3F5DCB2E053A747660A09BD|KTGA_POS_665|11A3CAC8E20AB4E6E053A747660AF6EC|KTGA_DEP_164|KTGA_JOB_665|1595C93AA609DCB2E053A747660A09BD|||A||||R|1|APPROVED|FULL_TIME|W|||POOLED|||2|40||N||||||Слесарь по эксплуатации и ремонту газового оборудования Зайсанское газовое хозяйство|POSITION_DATA|KTGA_POS_665
KTGA_POS_672|2014-09-24|2014-12-21|1595C93AA3F5DCB2E053A747660A09BD|KTGA_POS_672|11A3CAC8E20AB4E6E053A747660AF6EC|KTGA_DEP_167|KTGA_JOB_409|1595C93AA609DCB2E053A747660A09BD|||A||||R|1|APPROVED|FULL_TIME|W|||POOLED|||4|40||N||||||Главный менеджер Департамент внутреннего контроля и управления рисками|POSITION_DATA|KTGA_POS_672
KTGA_POS_671|2014-09-24|4712-12-31|1595C93AA3F5DCB2E053A747660A09BD|KTGA_POS_671|11A3CAC8E20AB4E6E053A747660AF6EC|KTGA_DEP_167|KTGA_JOB_38|1595C93AA609DCB2E053A747660A09BD|||A||||R|1|APPROVED|FULL_TIME|W|||SINGLE|||1|40||N||||||Директор Департамент внутреннего контроля и управления рисками|POSITION_DATA|KTGA_POS_671
KTGA_POS_673|2014-09-24|4712-12-31|1595C93AA3F5DCB2E053A747660A09BD|KTGA_POS_673|11A3CAC8E20AB4E6E053A747660AF6EC|KTGA_DEP_167|KTGA_JOB_39|1595C93AA609DCB2E053A747660A09BD|||A||||R|1|APPROVED|FULL_TIME|W|||SINGLE|||1|40||N||||||Менеджер Департамент внутреннего контроля и управления рисками|POSITION_DATA|KTGA_POS_673
KTGA_POS_685|2015-01-05|4712-12-31|1595C93AA3F5DCB2E053A747660A09BD|KTGA_POS_685|11A3CAC8E20AB4E6E053A747660AF6EC|KTGA_DEP_106|KTGA_JOB_685|1595C93AA609DCB2E053A747660A09BD|||A||||R|1|APPROVED|FULL_TIME|W|||POOLED|||2|40||N||||||Специалист Илийского газового хозяйтсва Жетысуский производственный филиал|POSITION_DATA|KTGA_POS_685
KTGA_POS_682|2015-01-05|4712-12-31|1595C93AA3F5DCB2E053A747660A09BD|KTGA_POS_682|11A3CAC8E20AB4E6E053A747660AF6EC|KTGA_DEP_106|KTGA_JOB_124|1595C93AA609DCB2E053A747660A09BD|||A||||R|1|APPROVED|FULL_TIME|W|||SINGLE|||1|40||N||||||Секретарь-референт Жетысуский производственный филиал|POSITION_DATA|KTGA_POS_682
KTGA_POS_686|2015-01-05|4712-12-31|1595C93AA3F5DCB2E053A747660A09BD|KTGA_POS_686|11A3CAC8E20AB4E6E053A747660AF6EC|KTGA_DEP_106|KTGA_JOB_69|1595C93AA609DCB2E053A747660A09BD|||A||||R|1|APPROVED|FULL_TIME|W|||POOLED|||3|40||N||||||Водитель Жетысуский производственный филиал|POSITION_DATA|KTGA_POS_686
KTGA_POS_681|2015-01-05|4712-12-31|1595C93AA3F5DCB2E053A747660A09BD|KTGA_POS_681|11A3CAC8E20AB4E6E053A747660AF6EC|KTGA_DEP_106|KTGA_JOB_13|1595C93AA609DCB2E053A747660A09BD|||A||||R|1|APPROVED|FULL_TIME|W|||POOLED|||9|40||N||||||Главный специалист Жетысуский производственный филиал|POSITION_DATA|KTGA_POS_681
KTGA_POS_680|2015-01-05|4712-12-31|1595C93AA3F5DCB2E053A747660A09BD|KTGA_POS_680|11A3CAC8E20AB4E6E053A747660AF6EC|KTGA_DEP_106|KTGA_JOB_11|1595C93AA609DCB2E053A747660A09BD|||A||||R|1|APPROVED|FULL_TIME|W|||SINGLE|||1|40||N||||||Главный бухгалтер Жетысуский производственный филиал|POSITION_DATA|KTGA_POS_680
KTGA_POS_684|2015-01-05|4712-12-31|1595C93AA3F5DCB2E053A747660A09BD|KTGA_POS_684|11A3CAC8E20AB4E6E053A747660AF6EC|KTGA_DEP_106|KTGA_JOB_684|1595C93AA609DCB2E053A747660A09BD|||A||||R|1|APPROVED|FULL_TIME|W|||SINGLE|||1|40||N||||||Директор Илийского газового хозяйства Жетысуский производственный филиал|POSITION_DATA|KTGA_POS_684
KTGA_POS_683|2015-01-05|4712-12-31|1595C93AA3F5DCB2E053A747660A09BD|KTGA_POS_683|11A3CAC8E20AB4E6E053A747660AF6EC|KTGA_DEP_106|KTGA_JOB_123|1595C93AA609DCB2E053A747660A09BD|||A||||R|1|APPROVED|FULL_TIME|W|||SINGLE|||1|40||N||||||Переводчик Жетысуский производственный филиал|POSITION_DATA|KTGA_POS_683
